run,timestep,particle_id,x,y,z
0,0,40,1.5582292317469948,1.2110892197038923,0.47326423034017706
0,0,41,0.47859609177370155,1.0037284888845028,0.8837756111909516
0,0,42,3.016592990655595,0.44629681234010565,3.133626842578439
0,0,43,0.940608137309682,1.0731825516883835,0.8583744080306985
0,0,44,2.6588803533521834,3.2456231084790557,2.4274677701212357
0,1,0,0.1789661055913546,2.3171311420463607,2.63377085867594
0,1,1,2.02472903077396,-0.029219615556600187,3.1541205297181105
0,1,2,1.2607533092446568,1.1724744835464054,0.8014254956523046
0,1,3,2.6421015483331747,2.171852607110248,2.076073907419837
0,1,4,3.9164769161738904,0.5284054073150637,1.7769817323329689
0,1,5,3.2494899897944975,1.7482950895254852,3.328712235955435
0,1,6,3.530250444913075,2.243715911721534,1.9328485162682356
0,1,7,1.0133478173268995,2.5331688402863177,2.1717076410855456
0,1,8,1.7576815929717557,1.9533863497446613,2.982728574560932
0,1,9,2.8922662721175585,1.9829048761041308,0.0831219078871771
0,1,10,3.6750642896476435,2.910333699999357,1.8821983551294748
0,1,11,2.7343008097537673,0.2833338530158651,2.8468583161760326
0,1,12,0.5637535911360864,0.35501726224606306,1.6269204902875334
0,1,13,-0.09996108043059049,4.263247963041875,1.3814741406643098
0,1,14,1.2280522983983098,2.559469872221963,3.5388987029336985
0,1,15,2.093027783946222,-0.3683145731018674,1.3806634620230347
0,1,16,3.7410099627620017,2.688084503521471,1.5342095148681012
0,1,17,3.2648682510651286,3.2728796493348096,1.5080739468653985
0,1,18,2.1226354558173925,3.490699106484836,3.2474280076480526
0,1,19,2.349091163456467,0.9282084528205335,1.6642993823859031
0,1,20,1.6462517033736555,-0.33098943907018663,0.2181484936271063
0,1,21,0.8438161074256436,2.8609353950839944,0.7597348981464365
0,1,22,2.0545092819223307,3.0758585802219924,1.460288490721237
0,1,23,2.2739017152682433,0.8598418881767513,3.026272502655465
0,1,24,0.37197101250126097,4.258971548449994,2.032051121827302
0,1,25,0.07282685783352866,2.007769811910315,2.9603462093192037
0,1,26,3.5132128200616806,2.3220614623829268,1.7810627515194737
0,1,27,0.14814535966468909,2.662815173917448,2.1887441577170543
0,1,28,1.0384715846210493,3.2241699938689865,2.0584316799634355
0,1,29,3.0950579850853406,1.5115321306247294,2.3238974188646324
0,1,30,0.1973690707118058,2.2238846953300997,4.051854132427821
0,1,31,2.052685591530365,-0.1258452217223489,1.9266597086102024
0,1,32,3.3382279663107752,1.876180922226415,3.404815249280915
0,1,33,-0.4027216493349055,3.219846978937385,1.5325551103825137
0,1,34,1.6380731021827093,2.230649527484096,2.015744557493975
0,1,35,0.2643291768507912,0.46391591683794303,3.8030291113921306
0,1,36,0.6940065808799849,2.302204319547466,1.8786723776422138
0,1,37,-0.14598968036475612,1.9410231230862736,0.5697934760118523
0,1,38,0.42618375583021195,2.8066125248906673,2.641430252993985
0,1,39,0.35016241015796973,2.6427266715414426,2.784090672408483
0,1,40,1.5991907890847628,0.9446407200534073,0.13643867977541502
0,1,41,0.3350726505327314,0.8934855747794614,1.0909740583869052
0,1,42,2.4021285685589353,0.21532637790585382,3.430389619820157
0,1,43,0.9092494510639445,0.9504029261435183,0.33445456359351056
0,1,44,2.7539294298839767,3.095766467026486,2.487719310790027
0,2,0,0.3529652050211816,2.0132588462320693,2.821281017240469
0,2,1,1.8384772493949264,0.3094719604701465,3.52763147467591
0,2,2,1.0786693359524029,1.01653779905073,0.9474865663182276
0,2,3,3.1714645213152806,1.6250198538279625,1.9697975555566536
0,2,4,3.997938529637422,0.08895646227045667,2.037577951865902
0,2,5,3.1591345256651553,1.2842439216076589,2.866479786622976
0,2,6,3.668339472512089,1.3944678649616893,2.9426075813407575
0,2,7,1.3977574357496447,2.1940741488788134,2.3152514437641307
0,2,8,1.8181229605267675,2.2606427416125645,3.490596854765734
0,2,9,2.8972949837525044,1.9087813765686399,0.140722562727009
0,2,10,3.748597408432442,2.7203788556078625,1.9192457756564787
0,2,11,2.412732679400274,0.2925002031288277,2.972118074708061
0,2,12,0.3787202431822465,0.08012391770174893,1.6393752791243466
0,2,13,-0.031457987395394196,3.8142486909953206,1.5522458900032134
0,2,14,1.0594386809925767,2.632421484779135,3.91973776967065
0,2,15,2.572149974590598,-0.772184680756907,1.6538008231788675
0,2,16,4.08552594228039,1.7710239204602742,1.4097827739191104
0,2,17,3.637305569431933,2.8164019392394604,1.5563968817398444
0,2,18,2.494421223218521,3.423328446367265,2.9401175030322024
0,2,19,2.393469910637725,0.6566662334373574,2.1701848904911305
0,2,20,1.0736536338626725,-0.3254677435367175,0.5150072590511687
0,2,21,0.794565255960736,2.3222716629318034,1.1311499611577718
0,2,22,2.4838421615764474,3.0466664304884756,0.9598879588179449
0,2,23,2.401386567424885,0.7719587652790314,3.0953114770559678
0,2,24,0.45086505103668784,4.33631191922728,2.2185219625321677
0,2,25,0.17525143850906594,1.9266587634166437,3.423663699943299
0,2,26,3.735382638270412,2.046289555122838,1.1506948254072125
0,2,27,0.21555754940829136,2.7405356133058785,2.20312469050794
0,2,28,1.1374561492215869,3.2284366564042895,2.403974623583991
0,2,29,2.889085965163153,1.2716162982631753,2.3869801851783463
0,2,30,0.22856324554392646,2.111853226571661,4.312014317065878
0,2,31,2.319021936853718,-0.20580917141954086,2.009135270651987
0,2,32,3.5732134129098228,2.722932943295702,3.6926070840741256
0,2,33,-0.3687362067330411,3.0688181788637796,1.9155618144624231
0,2,34,1.8002201263042343,1.7358956110010326,2.4850829700195463
0,2,35,0.6689427932450558,0.13129090992787396,4.02592841853536
0,2,36,0.769948343610733,2.0779330498480317,1.8575281837056306
0,2,37,-0.314257325056171,1.6120980841255594,0.505637256703128
0,2,38,0.525443155327718,3.0981344973628357,2.906257426018918
0,2,39,0.2466981306036009,2.362140691465435,2.990225745735542
0,2,40,0.9698246248264432,0.7529779666048606,0.3764083017936012
0,2,41,0.7596548790866201,0.4869509667033845,1.2800137829202471
0,2,42,2.351096336493199,-0.21899912183387468,3.8525226372981223
0,2,43,0.8590433180861246,0.8071907197072359,0.15452302880057364
0,2,44,2.984990264384363,3.150138143932761,2.8009257768086906
0,3,0,0.7380689050472061,2.0079554612720543,2.630384070827348
0,3,1,2.3094121896545126,-0.0942226334078306,2.782033255678718
0,3,2,1.126595412065411,1.374214572242546,0.996573263482595
0,3,3,3.3468885847753724,1.7871450004613332,1.8135057486134811
0,3,4,4.0875185434237435,0.33750319593444694,1.7949653109776873
0,3,5,3.298637227981099,1.6412482750921449,3.436378388022205
0,3,6,3.5765086342075443,1.7989766062654942,2.671309713661037
0,3,7,1.9920139028767965,2.08984390771827,2.7179568407863544
0,3,8,2.2875083039745747,2.3766060877284456,3.867845279478938
0,3,9,2.7213806121391815,2.2689611730937216,0.7106061895342746
0,3,10,4.664928430611223,2.644963826671313,1.6116046659583767
0,3,11,2.3136601113591047,0.7293887156251722,2.572817752717259
0,3,12,0.9961774273719896,0.9198970523465713,1.552127150530654
0,3,13,-0.047631002638398284,3.2180893031872015,0.7012081422818395
0,3,14,1.282846549558327,2.7306290291159203,3.7815770009435457
0,3,15,3.129335474738564,-1.126031637883992,1.6473438757696017
0,3,16,4.099367092112566,1.5527490400365873,1.6984759125913327
0,3,17,3.789321057587809,3.087313853458727,1.7776304869283461
0,3,18,2.7060974076087083,3.7298713989086445,3.3487502161492584
0,3,19,2.5482419025395386,0.8098485470161544,1.9038507415624788
0,3,20,1.5678942369721847,-0.301722952251271,0.8596686832037979
0,3,21,1.2214955371906353,2.6494561212640737,1.052915941243236
0,3,22,2.5731863677787423,3.2983141750618654,0.9786853611183297
0,3,23,2.682664956916047,0.5894040204191455,2.9877908582510706
0,3,24,0.637920970826722,4.432515985452892,2.2164556990912967
0,3,25,0.31608931619623026,2.403778888861022,3.424122703149968
0,3,26,3.817907296585237,1.894023153355493,1.296260720840052
0,3,27,0.4200957021065221,2.6738438130435243,2.058077295591219
0,3,28,1.1832678123465292,2.715441450051713,2.4409463213408285
0,3,29,2.740193551829476,1.0575585952613702,3.156724871165987
0,3,30,0.52001683408267,2.3221230448519328,4.464055390573315
0,3,31,2.5623341882639705,-0.467652634762647,1.712515770220794
0,3,32,3.510941762642688,2.9032134006385277,2.8365199375992383
0,3,33,-0.10338242645421086,3.3203095020580746,2.2081565724777166
0,3,34,1.4541593870521474,1.7881061853339326,2.333861557453401
0,3,35,1.1728770403191082,0.0813937929085514,4.618030431144451
0,3,36,0.6315709505207889,1.8608277814732217,2.1893549327641737
0,3,37,0.15464456861742554,1.6901529162068798,0.605167344958639
0,3,38,0.778575213384753,3.2660736577339002,2.943030372137499
0,3,39,0.555661757851191,2.5245294819531834,2.7911772348066353
0,3,40,1.4778925491348383,0.6948426510388429,0.8321848742283074
0,3,41,1.1313465888286722,0.21286509214074567,0.7935869635769253
0,3,42,2.83375591051948,-0.190446940937715,3.8782803167610544
0,3,43,0.7657343339959587,0.6526787306220373,0.20342189588717105
0,3,44,2.7489437057368007,3.08451281360533,2.6827804614801214
0,4,0,0.9785996836110153,1.982234509499974,2.658529722913251
0,4,1,2.422255974938783,-0.4320690747920689,2.4543622689276647
0,4,2,1.482850010150363,1.3086609890775476,1.1882570439581093
0,4,3,3.003771058986034,1.8942539290102534,1.5381567987205087
0,4,4,4.1485223660537365,0.5294841585012566,1.8850125386637613
0,4,5,3.471681285062969,1.7331423073128365,3.5550810401848727
0,4,6,3.665124478449237,1.5228828932164502,2.747339284365574
0,4,7,1.4497199483195513,2.2508073835979836,2.5031783588529253
0,4,8,2.597260044189592,2.2168085351916442,3.6180222827718596
0,4,9,2.5079768768893795,2.2019167851852335,1.054940725006054
0,4,10,4.44532451458065,2.421568310997193,1.3947963739738753
0,4,11,2.136562185473309,0.6869956526976747,2.172847180322147
0,4,12,1.3843892151402701,1.1501695312729847,1.5880637917479523
0,4,13,0.3709121433143603,3.352858655892218,0.5084451569417873
0,4,14,1.2481636102678695,2.484758041294829,3.409163835049184
0,4,15,3.3724332221164435,-1.6622792356896379,1.6794443354268347
0,4,16,4.405509319668688,1.8443389081525836,1.2727782761290956
0,4,17,3.8711909158568316,3.4855172674041155,1.6451421410605547
0,4,18,2.9784958934192556,3.92440817990234,3.4067865763064824
0,4,19,2.126126293437286,1.0826772359165293,2.1800437175480396
0,4,20,1.8728992790343013,-0.5719463086023373,0.9763316378353394
0,4,21,1.2630055234718838,2.6078979700413636,1.100064130577898
0,4,22,2.682601645143341,3.525833549944018,1.480805802191314
0,4,23,2.660792564056406,0.30994297728727027,2.817841805885422
0,4,24,0.9636511856652417,4.382881853335488,2.031795533984959
0,4,25,0.12541860428044993,2.7410520947729022,3.523225573170316
0,4,26,4.0955246501628215,2.087472377665539,1.1369057657140198
0,4,27,0.24428685742783243,2.6767625433294318,2.4482281133791286
0,4,28,1.0669166005753357,2.6276328147444845,2.5137087164423746
0,4,29,2.774197289810297,0.8518368640752436,2.8797492883903706
0,4,30,0.5501444587601922,2.3199304428050995,4.560972829944882
0,4,31,2.910099228081786,-0.3957019877554677,1.528044679599501
0,4,32,3.289235048798329,2.114463787871768,2.95467685571019
0,4,33,-0.3022119202915314,3.1053143665444103,2.251465097471515
0,4,34,1.0628029708906013,1.7155272608308125,1.9099924208977557
0,4,35,1.726616618136466,0.12703322491340532,4.8857537054866835
0,4,36,0.987846797353163,2.072150033232696,2.448261521827427
0,4,37,0.5244004385911603,1.9430472189955765,0.3839047021170967
0,4,38,0.685329922280061,3.164003901529789,3.1506510574797217
0,4,39,1.2112099769585343,2.5846015164026306,2.9107649549117163
0,4,40,1.7177014803048034,0.5842648410208837,0.3846223488503565
0,4,41,1.2561297035598222,-0.1962336710619591,0.8475717434864636
0,4,42,2.963449486327577,-0.2408098305844008,3.7638880972760487
0,4,43,0.820516933096239,0.7671635867929593,0.3503269418639381
0,4,44,2.4706911506234257,3.131168525619468,2.725535511488612
0,5,0,0.8140667773164417,1.4397146541266772,2.8565391818804535
0,5,1,2.6476987804893577,-0.4691928098797534,1.9944595362690918
0,5,2,1.5522496810645268,1.215768552102014,0.8864282488714716
0,5,3,3.1940032737597983,2.114190842979019,1.1221177751068234
0,5,4,4.266123888865843,0.3051654329710035,1.6663040797868014
0,5,5,3.9016561876726144,1.5048006879280988,3.216513324583172
0,5,6,3.6579509572232536,1.8702977219553893,2.602827574919763
0,5,7,1.6535282328130876,2.5962493776538778,2.457185116933145
0,5,8,3.1226274971146326,2.555475590457489,3.8437079945288657
0,5,9,2.3985666490542537,1.5695255302891895,1.1667261293330249
0,5,10,4.33943332001177,2.4049232797316065,1.099821048819238
0,5,11,2.4579554869668874,0.25869605888016717,1.713030675734797
0,5,12,1.3062502128253333,1.2149810887770411,1.9164663375712494
0,5,13,0.5356579249571396,3.0426708329405696,0.4252140121929374
0,5,14,1.4162953895850299,1.9651825490141552,3.357583286044864
0,5,15,3.1833623921914502,-1.4678572197816289,1.4748085459513103
0,5,16,4.446494702901451,2.098560213843472,1.2544043301665804
0,5,17,3.5473935794242375,3.0919880963957778,1.363811325664008
0,5,18,2.7354800396635515,3.937029202305363,3.653240281683882
0,5,19,2.3388781847242512,0.7958895092168315,2.001023211140797
0,5,20,1.9860923393374716,-0.4179894517595908,0.5143496432784693
0,5,21,1.244215677545224,3.016923954719346,0.8540725039659156
0,5,22,2.6232795481804416,3.5485128276881657,0.8262836215095065
0,5,23,2.6457410024949524,-0.12487377817937712,2.943125353851483
0,5,24,1.0263412391718132,4.449567951887957,1.5696883871285028
0,5,25,0.21964480747240472,2.9093333200590967,3.6343367156169917
0,5,26,4.0353792887057915,1.8704233040685625,0.9101025655527566
0,5,27,0.15657574849169936,2.908831730975543,2.6520250299146504
0,5,28,1.8214503278898344,2.678516633762461,2.490293644138934
0,5,29,3.302161126330836,0.7741242869945776,3.0165793864362542
0,5,30,0.21880734461525736,2.2091991959591786,4.626881429808736
0,5,31,2.9305464220259543,-0.3741837346846199,1.765295764042977
0,5,32,3.9674529264040492,2.74357537975341,2.7537280400245265
0,5,33,-0.3531526948399568,2.8196281650599637,1.8978577684583213
0,5,34,1.1228435952332383,1.7279944975918735,1.6872755968559034
0,5,35,1.6608334280302068,0.0866420516179829,4.760743004017561
0,5,36,0.8129890670984627,2.2141689117175587,2.004190572260318
0,5,37,0.36301983867149457,1.5964829779245153,0.5026586361449064
0,5,38,0.9925969449696487,3.5075140102326468,3.3833676954351017
0,5,39,1.3185747351475199,2.496314391855852,2.8394610860211422
0,5,40,1.9381740904285238,0.37596136812461567,0.5806551800393627
0,5,41,1.2443331638154984,-0.18780908970984342,0.9246905219617322
0,5,42,2.990212456784799,-0.2418466035512001,4.054135622366359
0,5,43,1.1172558943022721,0.9984256670979679,0.18736711235172882
0,5,44,2.7071651878478304,3.123833359419431,2.84074460047566
0,6,0,0.9035178842756416,1.47081616158345,2.572195025167185
0,6,1,3.1305713761559018,-0.19538071720520434,1.7763841195357055
0,6,2,1.373633161436856,1.1393600392533045,1.0236350154019302
0,6,3,2.865581804029556,2.6312596702669544,1.3405379071546684
0,6,4,4.161128059227824,0.6905272747756542,1.413272804170692
0,6,5,3.8020858366815347,1.7541564919282513,3.170253875733904
0,6,6,3.329821902287031,2.0679314172682006,2.5039710493379825
0,6,7,1.2211367164845102,3.022932112415765,2.4421778574646535
0,6,8,3.4238324784850875,2.3831549544251907,4.322947121931954
0,6,9,2.1599585590431927,1.5552600586015095,1.110384355923292
0,6,10,4.2957224072449405,2.6805963701072826,0.6229757373774101
0,6,11,1.9940023320773435,0.7486150596241601,1.8617871966090958
0,6,12,1.4947573568223527,1.5188495595286136,1.6988997185842545
0,6,13,0.048365270416647343,2.843727511085934,0.43667489135546095
0,6,14,1.035334283119219,1.6978524211061683,3.396411967486945
0,6,15,3.036848652563347,-1.2959324756132762,0.9950099987085655
0,6,16,4.0689595485136865,2.0276784104073333,1.1697404449710378
0,6,17,3.427038879021852,3.310956156316427,1.3381244557102931
0,6,18,2.392152696883788,3.418221264913346,3.6037161628903207
0,6,19,2.1894031154655895,0.8727513336190443,1.9820626016708767
0,6,20,1.8164284717313268,-0.1952836611919387,0.7249060875897958
0,6,21,1.5732614174533348,3.2082737553480336,0.6225377444059021
0,6,22,2.4725812961776015,3.550394796418365,1.271200365195988
0,6,23,2.8025059598607767,-0.2546638636784523,3.063484272092563
0,6,24,0.9092471982584299,4.306432457238314,1.9634590380832373
0,6,25,0.36829213437457575,2.7292858510335445,3.5801471742609596
0,6,26,3.9558984581267738,1.7836908778201246,0.9247800948039323
0,6,27,0.5047148037546139,3.286011319687177,2.9568369083718844
0,6,28,2.587388030561556,2.8939849806517204,2.2662528474017205
0,6,29,3.186599420364818,0.6140450790533147,2.944581926485272
0,6,30,0.5901656018841082,2.3005361968040283,4.371450347210001
0,6,31,3.1305470512105726,-0.6548871905030373,1.6773852062821228
0,6,32,3.6164986349763137,3.0696923562963696,2.555709912731958
0,6,33,-0.5645288413578142,2.8417985364637617,2.172104477487161
0,6,34,0.6341939771973717,1.692435065853281,1.2290153634105008
0,6,35,1.1548325089461196,0.10960099481423784,4.425773822290852
0,6,36,0.8683970385764803,1.9738552669417475,2.1305530063755715
0,6,37,0.7021735961148722,1.6756511896631534,0.32283806475900834
0,6,38,1.174759188188791,3.8364685862897625,3.7553610732545164
0,6,39,1.240377622055042,2.494670569606427,3.2222056413417257
0,6,40,1.8449624303977679,0.8146153764834314,0.3429501693047948
0,6,41,0.3800817066925387,-0.495577080709097,0.7334085914909698
0,6,42,2.833330386646713,-0.2532491560760087,3.552202441340323
0,6,43,1.243143722500327,1.396869532909489,0.18504249540988793
0,6,44,2.463119577406089,3.100077227121411,2.8093187699239683
0,7,0,0.4630348247898064,1.332676587242104,2.4250853388627354
0,7,1,2.8539799689900813,-0.3217438859146053,2.1400928068352227
0,7,2,1.8619195422369685,1.1777507479544818,0.9255850876260096
0,7,3,2.279649722018106,2.5349632054961395,2.0970991746383643
0,7,4,3.922855263797802,0.6895137996295982,1.4055641723754546
0,7,5,4.225561999608908,1.5019837132051022,3.4160975924368975
0,7,6,3.2083559550415397,1.961287428232893,2.767505464060684
0,7,7,1.7789838266437936,3.2180807373733966,2.3703985118855533
0,7,8,3.1309403620652194,2.052982297657125,4.6363035849527945
0,7,9,2.4504701869323897,1.630657845591932,0.8955034051733695
0,7,10,4.458886300975489,2.807834157527969,0.5300582203618126
0,7,11,1.8978451148608675,0.385055253934017,1.5201510680591261
0,7,12,1.518369428502378,1.4487776545250417,1.7513126358997861
0,7,13,0.10840048892141316,2.9977322195843605,0.2794748632590197
0,7,14,0.5892749053595892,1.7047041516194494,3.623659909867978
0,7,15,3.128054681165093,-1.3211635778544881,0.9735941254656706
0,7,16,3.4761034311841277,1.620862373249364,1.535100620494807
0,7,17,3.6736147091124938,3.2658558685411605,1.5871482911828574
0,7,18,2.585610574419256,2.648590130213314,3.6359743407941614
0,7,19,2.3194186502126986,0.9269247006044308,1.8166658333026833
0,7,20,1.7404434313278307,-0.2628707952565693,0.7576991297930864
0,7,21,1.8299848803253862,2.9644331814891007,0.8239113133919451
0,7,22,2.7986659205007873,4.17389230870781,1.3279825103315195
0,7,23,2.9506447700701584,-0.6581290193777416,3.1432621351682344
0,7,24,1.2407399975276963,4.114464880276277,2.483307162786602
0,7,25,0.2338724568462679,2.291365334418796,3.1354744955873874
0,7,26,4.078679561910075,1.3865953879292063,1.4193287960544698
0,7,27,0.9600371636673564,2.5409410752503914,2.6428670941942576
0,7,28,2.536468945517801,2.8546158864983995,2.485484142245313
0,7,29,3.3639806476246337,0.45000150967502883,2.9887903209531395
0,7,30,0.8137540265165628,2.429418484150085,4.044445976185235
0,7,31,3.3346694421374212,-1.1056008994954407,1.8407614127932117
0,7,32,3.2816576174988454,3.230241910752111,3.08336850211382
0,7,33,-1.0085142547133932,2.8413220855648467,2.181621010994682
0,7,34,0.7469996487878758,1.7573528028630427,1.393287341864808
0,7,35,1.2412650674070194,-0.022627111703993633,4.459691025863567
0,7,36,1.2403353064381648,1.2853989149294862,2.332460472334115
0,7,37,1.0777166563538216,1.9471147218278424,0.5389567638318196
0,7,38,1.338773563114976,4.014086477473095,3.7796802154096603
0,7,39,1.3113918393010053,2.4631780002530665,3.0754532985664085
0,7,40,1.487372288956705,0.2122331181175231,0.44220117255971575
0,7,41,0.20002466342400968,-0.5747660491712512,1.0640556312928973
0,7,42,2.90143107377332,-0.9064338991243748,3.7182087251000686
0,7,43,1.2483096316285416,1.2504625194167007,0.2216155371301773
0,7,44,2.5822164091606274,2.7717036874276704,2.620498010787699
0,8,0,0.7592080672087389,0.9340063491211864,2.3261262079026843
0,8,1,2.671460527290615,-0.2257875240080822,2.3184771340781936
0,8,2,1.9468598130254835,1.219552381069243,0.8648006598074258
0,8,3,2.678276618162951,2.1625174819084045,1.679632186622928
0,8,4,3.8375263657720384,1.042837915292865,1.3262374254292124
0,8,5,4.450233771391112,1.540048198938332,3.3464124335995513
0,8,6,2.9060795913691257,2.5640290295021213,3.3900298126024553
0,8,7,2.1859137433899583,3.4503085593779215,2.564294203853166
0,8,8,3.232355102966921,2.374472722613103,4.793750688376618
0,8,9,2.0832165022374447,2.0016435208618297,1.334646446924807
0,8,10,4.3863645638389235,2.726681142975341,0.10130407582746526
0,8,11,1.8220811390492322,0.5323175650081454,1.2979077072666474
0,8,12,1.6391372030643792,1.2256196062532467,2.061384170261635
0,8,13,-0.07721152233155268,3.192802588400205,0.4453205884736734
0,8,14,0.2426020870889894,1.7599889322483533,3.881446917189282
0,8,15,3.178388135356291,-1.1544266067714932,1.0223556844817314
0,8,16,3.3166013627104567,1.1926834692005162,1.9189795136782393
0,8,17,3.6892820447096875,2.8605462822647194,1.6775253817900526
0,8,18,2.758511141893658,3.057903716531906,4.134362019351548
0,8,19,2.43951382892113,0.6292661610259047,2.323836990491851
0,8,20,1.5721391904592266,0.03674372452013003,0.9813213647607179
0,8,21,2.0650687993916805,2.7631807693579717,1.1017638914084742
0,8,22,3.2881647681410886,4.326208963000794,0.8521428678296588
0,8,23,3.137553943238544,-0.5455490286018218,3.3121259546832844
0,8,24,0.8517475799664974,4.264384081082305,2.779561293700776
0,8,25,0.808768437121302,2.1551118093781656,3.3116047823095545
0,8,26,4.248775315957283,1.2807542467568347,1.2601326625361182
0,8,27,1.0541313707339266,2.8913024771147144,2.5667491592496305
0,8,28,2.942983797228186,2.9715312160618153,1.9357821617036983
0,8,29,3.339366186817916,0.37434174831982836,2.607073250690415
0,8,30,0.8505633733453267,2.4030645877059142,3.701349225550076
0,8,31,3.342155538218707,-0.9176077755425878,2.2898278005791908
0,8,32,2.808025930197432,3.996638859556643,3.0462541468368447
0,8,33,-0.5407033006395641,2.9840416437019437,2.7915415099540426
0,8,34,0.665329694521981,1.6913563669562455,1.5333995695659255
0,8,35,1.6602309901204853,0.015360969132704232,4.509401825893297
0,8,36,1.3630590759920909,1.2091238915942721,2.6336500382926937
0,8,37,1.1515434523782515,1.601780325509386,0.581922429656527
0,8,38,0.7012743150186361,3.981197000339299,4.193156145008691
0,8,39,0.8579609585339556,2.398745477637344,2.71800999499847
0,8,40,1.4807674396364423,-0.4729937412391376,0.5690817054147467
0,8,41,0.45770981956225587,-0.5438362827818924,0.7522071540113512
0,8,42,3.0557993428290517,-0.39801766449461806,3.7860407288346276
0,8,43,1.3233610777348837,1.587477706229755,0.2593289717221657
0,8,44,3.194172464979478,2.1879821478510038,3.6622759609431474
0,9,0,0.7808067038224402,0.6312625634858667,2.2628530315568405
0,9,1,2.33098994954511,-0.003302737060396549,2.318546401546621
0,9,2,1.7732698401947624,0.8986573814732215,0.8766611219333643
0,9,3,2.9318335641749473,2.234536272249158,1.8784963215677757
0,9,4,4.118323643372086,0.6716759585784345,1.575171720145567
0,9,5,4.737762696644969,1.5125767277387046,3.3178427305518747
0,9,6,3.2076101081395154,2.753962709172294,3.5922900203177717
0,9,7,2.3651935725372115,3.809939499580749,3.0810729323584525
0,9,8,3.165377599699342,2.44778870192013,4.976408614798693
0,9,9,1.8617309739217345,1.589163205560153,1.420221421937548
0,9,10,4.363786964639084,2.911337216633769,0.3417298075043891
0,9,11,2.2743052446050074,0.8921446545560705,1.1725948752561972
0,9,12,1.947400335660579,1.3996595427648004,2.2077037576470047
0,9,13,0.17495036242698023,3.4449929463261304,0.289663551418864
0,9,14,-0.1650954314770714,1.7889761207840658,3.852485956766055
0,9,15,3.4176405657564577,-1.1723087770762897,0.8334283581461713
0,9,16,3.562617153084599,1.6322729441878823,2.012906486408065
0,9,17,3.4445338336963007,3.0336080671361896,1.64790671996081
0,9,18,3.0897627737066355,3.4679131865545187,4.1771329719466355
0,9,19,2.7068877174041703,0.1049765755603358,2.424217779205816
0,9,20,1.5288612209976367,-0.2694916841674142,1.0185440241354198
0,9,21,1.9268780705637716,1.988037291938464,1.6589429831408165
0,9,22,3.3508638909484287,4.251530917308173,0.516663279910182
0,9,23,3.3390720186202687,-0.6725038624127865,3.4529873076932214
0,9,24,1.3179965242253295,4.219660652917824,2.7308529378343387
0,9,25,0.6351499535128177,2.4175778358419278,3.326018671853001
0,9,26,4.442002339690262,1.5194590248261732,1.4680610615591114
0,9,27,1.2716864424398318,2.5953529680708476,2.777587798841461
