xmsd,xstd,xdmsd,xdstd,ymsd,ystd,zmsd,zstd,t
0.0007425249084861254,0.0003052111392716527,0.0007295494321203917,0.00030063761861442415,0.0007340994050248417,0.0003020041881666021,0.0005830967073888477,0.0002397188697878347,0.0001
0.0015109984239971691,0.0008030297863621045,0.001457984540853634,0.0007568717195016583,0.0014689211931354766,0.0007971672703013228,0.0010620444073545087,0.0005326298323401307,0.0002
0.002298841390331976,0.001523019039373824,0.0021811286182752583,0.0013880717196188689,0.002211818880959875,0.0014799618929616913,0.001454008138314285,0.0008331105545456646,0.00030000000000000003
0.003095542198882078,0.002442978641629274,0.0028916668096641554,0.0022035032404809597,0.002951472850873379,0.0023331633308753957,0.0017677399061382833,0.0011626562478624762,0.0004
0.003966165300953369,0.003258146327922642,0.003645021954601885,0.002839993918436657,0.0036965452483520415,0.0029656267969176424,0.002188676601387347,0.0014503377777281615,0.0005
0.004843188201784708,0.004022303115356018,0.004397755745217524,0.0034887849841988734,0.004440301711380976,0.0035620879101163163,0.0026221201419309036,0.0017293334672784978,0.0006000000000000001
0.005706434728095581,0.004696409654342639,0.005110716547484552,0.004032316795982374,0.005110450376336113,0.004004437706423554,0.003044901326677141,0.0019958951750488484,0.0007
0.006575276162909973,0.005365517240901366,0.0058235556078209535,0.0045992802052728906,0.005848166800171287,0.004741554124314737,0.003443589314570669,0.0022728177119773455,0.0008
0.007519927826902071,0.006306275489904237,0.006579447192454181,0.005333923959605858,0.006498546175971095,0.005223516860173414,0.003817559312647356,0.0025421644771209014,0.0009000000000000001
0.008502183478317262,0.007397966781346885,0.0073419396291143114,0.006197324086370749,0.007173854966603362,0.005945302800127292,0.004196427571912868,0.0028114734892825195,0.001
0.018583689151410916,0.016604685052854937,0.014479757568944505,0.011871834624228405,0.014227483813970414,0.012107673150340665,0.007675303534415463,0.005188465817505687,0.002
0.03028192155305255,0.028564532074487763,0.0215561694164891,0.01886760251069954,0.021074419511943433,0.01772251269261564,0.010411147761218216,0.00672161084187717,0.003
0.04234345541154326,0.03911647678329217,0.028483714407787512,0.02476828557900456,0.02763151313412303,0.023723421468338595,0.01249719663380907,0.008155407831566026,0.004
0.05495988624005677,0.052210109578554674,0.03509733792715492,0.031037526727356973,0.03422046952383735,0.031052236581694936,0.014199629549247464,0.00916472943936743,0.005
0.06856770730360849,0.06432471031837729,0.04137945205516451,0.036990604544403144,0.04045216163431449,0.03709435487354203,0.015622993336294595,0.009757973633125276,0.006
0.08432610306386479,0.08278642587741045,0.04823720058935957,0.044853159718462106,0.0468131860505456,0.043942536780967524,0.016513062065117785,0.010216267631271932,0.007
0.10024427939246132,0.09968934706934401,0.05493114485423271,0.054717389901556876,0.05309354403980668,0.05068812378095796,0.016999290701063843,0.010532255428081384,0.008
0.11543061601943179,0.11358617932540047,0.061871537025975344,0.06237641827005728,0.05975803802531843,0.05848122994349225,0.017364461480302126,0.010656971892713392,0.009000000000000001
0.1326225604250422,0.12917075265644867,0.06795880330289375,0.06972716439274293,0.06690332332132547,0.06756731765291217,0.01761309192363628,0.01067620865025054,0.01
0.34531639575869866,0.33544575854843467,0.12975186706425995,0.15636551125519238,0.13816577653775985,0.1599759657832191,0.017765947309003383,0.010300772776256595,0.02
0.6847983987390739,0.6557369384451335,0.19669909372866215,0.24768735714420692,0.21199866879005677,0.27910633627181874,0.018272626113082873,0.011260278299709011,0.030000000000000002
1.1644467745058866,1.0169184286619743,0.2759597040392404,0.3461238271499222,0.2529343245539963,0.28519307080708844,0.018843067398918993,0.01027553910695622,0.04
1.693200515231099,1.2932551048854544,0.36426037384434107,0.4285411994741561,0.3065183818402154,0.3293381090336733,0.017537608141311802,0.008375203142626396,0.05
2.1988748550476562,1.6175572961740987,0.3861163629371685,0.4177135631716396,0.44657058378353465,0.4721619023299846,0.01671287336806425,0.010750141380208479,0.060000000000000005
2.7375624961375946,1.7546428360853652,0.41988673405837224,0.5400629132540833,0.2821063917115356,0.260780500349269,0.02004549128191961,0.009370045498981365,0.07
3.6832619882698587,2.7125950233211142,0.536932015712185,0.4932923753764052,0.1775141964593866,0.14551324234570023,0.020146507069159342,0.01167747276194867,0.08
4.551221041738222,3.0870701789072994,0.5259098369320635,0.542647372434552,0.2284122259106735,0.12186333756318504,0.015078979557404849,0.009810151289779514,0.09000000000000001
6.49729487598914,3.799820568386046,0.7589387804778778,0.7549985450971461,0.3283555317357879,0.1821906958577184,0.009240179693033125,0.009058054612115393,0.1
