xmsd,xstd,xdmsd,xdstd,ymsd,ystd,zmsd,zstd,t
0.0008630257029370495,0.00035998380760286243,0.0007449852531243489,0.0003001543680763372,0.0007289223133183831,0.0003031297751953213,0.0005811501316844693,0.00024061795849731615,0.0001
0.0019707793269122522,0.0011206328187111367,0.0015008244832638437,0.0007628077112425395,0.0014565732411991811,0.0007592620263727609,0.0010653412874578562,0.0005382400895641142,0.0002
0.0033268606612087896,0.0023641678731913863,0.0022773486907175047,0.0014346322964578124,0.0021962155807132852,0.001456906641893318,0.0014603977019377829,0.0008357834001021076,0.00030000000000000003
0.00495235912880613,0.004007303359739831,0.003086902034561669,0.0022617989818920943,0.002919110037007159,0.002297912469763477,0.001783701650071209,0.0011596381904414345,0.0004
0.006690392509758808,0.005315995732926334,0.003930919303064451,0.003226790738916946,0.003625800538712495,0.002794869248396563,0.002183988510429873,0.0014410918497742816,0.0005
0.008530627563292592,0.006778258278103845,0.004833881715615075,0.0038601198665712197,0.00432778170374531,0.0033727340605042774,0.002579525399513508,0.0017347625968677795,0.0006000000000000001
0.010581101921621556,0.008355329946953245,0.005643253935046313,0.004330164883697022,0.005000030803402149,0.003977621247904453,0.0029579146324675344,0.002008006335446378,0.0007
0.012773154594793128,0.00976232163269385,0.0064560553261793175,0.004935434742778912,0.005731948097324635,0.004508445458893398,0.003394551820835669,0.002255065304407981,0.0008
0.015230546614053696,0.011477090864814153,0.0073577563206225485,0.005781299007324897,0.006466323071842871,0.0051839146064717725,0.0037972572446425164,0.00253385030846934,0.0009000000000000001
0.017715018695965104,0.013442172997440932,0.008351300520619344,0.006741885240860948,0.007240782861362495,0.0059098053569373475,0.004185648632179648,0.002788059121496876,0.001
0.051265946063536495,0.035647694498256666,0.018335458205370754,0.017128219413960383,0.014348775520362235,0.012920157659287546,0.007562917046344123,0.00525104853996034,0.002
0.09594259379043919,0.06396247104738192,0.029013035929052963,0.027178300958970576,0.021497027620472474,0.018261553579628595,0.010595377392984806,0.007306407060302958,0.003
0.15050551485654268,0.09895371379964589,0.04037228842625728,0.03433846006250828,0.028809412905846717,0.02508732375713054,0.012760079166634224,0.008535376675347652,0.004
0.21476594097645257,0.1392731710187225,0.053345144113882074,0.048840795811274526,0.03547970126576798,0.03142902950857437,0.014421611863790628,0.008936341372845597,0.005
0.28333256829050885,0.17990224644178648,0.06708012552326134,0.06336265684306759,0.043784017341308795,0.041382864095472274,0.015770868910272937,0.009216433090475002,0.006
0.3678895080120529,0.21895963429812826,0.0783447652647966,0.07426251876013877,0.05004446288243397,0.04878432080801239,0.016662391806143387,0.010026468083155432,0.007
0.46498604159709883,0.28304307206397483,0.09287884662028281,0.09506451812050012,0.0586175231281445,0.05875279619654786,0.017422172136613973,0.010401932210747093,0.008
0.5674808963104729,0.3352409258315465,0.1057547298668555,0.10096440438633764,0.06458818768088781,0.06938692221345817,0.017579448937295666,0.009896052525903613,0.009000000000000001
0.6695617494343373,0.39115345137085233,0.12386541001887053,0.11717029715697226,0.07310196127093858,0.0803688246425451,0.017706003572512567,0.009953510784993716,0.01
2.261997973299737,1.1110373566626646,0.34808497885392986,0.37266669341382236,0.1463510518321747,0.1634071803295835,0.018709624953491388,0.012084377785859286,0.02
4.809408967417232,2.297427463332711,0.6870933080137566,0.7243079374167548,0.21664024189413145,0.24085386574365275,0.017231434886043225,0.010942742106730923,0.030000000000000002
7.989209492562772,3.5524618848254588,1.1772881396767445,1.1433750904265978,0.27584422176918616,0.3315639467941514,0.01733010487083103,0.01031073142073701,0.04
11.025095648770042,4.301387419032386,1.6915038962734974,1.4522742332692957,0.3941528063282014,0.457435024535727,0.019867160521742453,0.008112356803887971,0.05
18.937637850480336,6.3774325831856595,1.418107512956763,1.0653647212143549,0.29442956069931325,0.5436998695978745,0.02037960364471725,0.01259795460157357,0.060000000000000005
24.067866950032972,7.843138121784139,2.298340579710978,1.6374041761896347,0.25414781410636383,0.24165398287040932,0.01745081309597808,0.008639143887419177,0.07
27.073585862281174,5.309775412441085,4.003125298382929,2.1490448963605853,0.30490384346436594,0.28523774315111644,0.013198757032273639,0.006279043629933248,0.08
40.18354269664139,3.8045182362686107,3.372016920453278,0.8884848657792487,0.5795154853855781,0.27944533873688787,0.024958897930898134,0.006725626235256476,0.09000000000000001
