xmsd,xstd,xdmsd,xdstd,ymsd,ystd,zmsd,zstd,t
0.0009582048278200913,0.00040830562688229334,0.0007343360846723286,0.0003062737651817353,0.0007322342807850618,0.0002969319163613227,0.0005839696539973286,0.000254306076455706,0.0001
0.0023645125769995597,0.001376072411681264,0.0014683025832927187,0.0008019319732981257,0.0014519394489473745,0.0007457519048439001,0.0010717952211324064,0.0005574564890458466,0.0002
0.004213303019464756,0.002948854866330031,0.0022050526120819397,0.0014959660095756587,0.002172369335885617,0.001380163952229151,0.001471095470834623,0.0008745998708615029,0.00030000000000000003
0.0064953259004725695,0.004992768846909974,0.0029483105230432302,0.0023031746082511667,0.002908297793697601,0.0022257790275239855,0.0017782374505092412,0.0012015382125281618,0.0004
0.0090434038657046,0.006774926405491658,0.0036968382639729546,0.0028976307064465566,0.003594504303031028,0.002663308707162213,0.002215870551405014,0.0014721487343149911,0.0005
0.011897179592427403,0.00874171040533162,0.004457896442830357,0.003486632110684776,0.004333224605695409,0.0032299646666953405,0.002634447902259498,0.001739226609483203,0.0006000000000000001
0.01529011431446527,0.0110852563656188,0.005171682754651249,0.004092672059104013,0.005106474179616909,0.00383093697998992,0.0030222915192505764,0.0020092270392733104,0.0007
0.018719486848526208,0.013089103336812364,0.005890884101175392,0.004627886332971617,0.005864396967338676,0.0044210027138316555,0.0034285723149049454,0.0022629138387880794,0.0008
0.022477719887234255,0.01550339972436115,0.006630848381247799,0.005348674974098391,0.00662299401667854,0.005134687476518957,0.0038206184172611753,0.0025390298626208714,0.0009000000000000001
0.026564999702291193,0.01799906025840818,0.007359767097813516,0.005959253905166284,0.0073621096377037105,0.005750514327966345,0.004240693793202658,0.002785735739458894,0.001
0.08004841842872747,0.050180420197331085,0.014163299590144904,0.011034543021757322,0.01434587458713571,0.011454584721564345,0.007813079034233065,0.005232544369425412,0.002
0.15182203523545024,0.09071219123795594,0.02124509935669703,0.017254820938007537,0.021353869175973792,0.017519427547117567,0.010472676553329008,0.007130714540066399,0.003
0.24528929209844608,0.14482596749398097,0.028294440027796415,0.024041828518841867,0.02855778701506503,0.024771744224146488,0.012425828549492202,0.008432575786769059,0.004
0.35308747182465094,0.2022262837800583,0.03511445827780294,0.030187870232699067,0.03592786105289394,0.03324019513275402,0.014145857848674833,0.009311940173988086,0.005
0.47302211341979566,0.2655355021414863,0.04226486608976557,0.03848553904272001,0.043278097939434636,0.04123561451285063,0.015209742268661102,0.00980700309175677,0.006
0.6122244945037614,0.33744493380210366,0.049459229698783566,0.04678677647031698,0.0495121459930559,0.046241931073226036,0.016047441068780196,0.010264249935851486,0.007
0.7601394375029621,0.4086430908634135,0.05582085760448219,0.05219857846274875,0.05669044046990798,0.05504094784393091,0.01691384372941487,0.010537330913116491,0.008
0.9314386417126346,0.49316432376422625,0.06289593479656168,0.05941554327064913,0.0643873091611882,0.06423660579223409,0.01712913641866409,0.010683975720819819,0.009000000000000001
1.1059073765274055,0.5643681379089579,0.06831825717806667,0.06596092755634478,0.07093493915147926,0.07050985766775769,0.017477601564018792,0.010654639191696725,0.01
3.863983751393941,1.6797125899592882,0.13144254276197942,0.1365825906399971,0.13999880532622416,0.14783070156643635,0.018279528346795353,0.009973536000702105,0.02
7.975374161210894,3.2020629431699925,0.20696846127559157,0.2303652495745812,0.21300940223550838,0.24330325381271212,0.018221904021521424,0.010451522920425336,0.030000000000000002
13.549493523779654,4.8501190818568025,0.27374364577176385,0.3073195325653935,0.25798975324293666,0.33024426898265996,0.018948293264547354,0.011647960696824647,0.04
21.40390844206691,6.7246706651205255,0.3083524179052532,0.34095615437122667,0.3437452019684327,0.3799049871412647,0.018160597158709765,0.010477801602262046,0.05
29.72251511661712,8.748824965436604,0.3621100891024809,0.39940830224569934,0.4426167879500686,0.5082808947517153,0.019478952767620704,0.009651982318999488,0.060000000000000005
40.827799318610964,9.896193947429895,0.4184381992586861,0.3906725095840433,0.5018871404184385,0.6144587963140182,0.020489803068382075,0.0107776369936735,0.07
57.87633229214163,12.536367048121202,0.3737860932514214,0.3625358568399296,0.6594591307501176,0.6066982670890252,0.01745170457791591,0.009756902731687922,0.08
71.50499757900705,17.35270828985011,0.5012803634898757,0.44505951350831857,0.9230426252507782,0.6966330319865466,0.01226149834674563,0.008323518612572026,0.09000000000000001
87.98508044759735,31.313000035427336,0.61037332628543,0.3834499832188431,0.7154142955787993,0.6470607307313434,0.01613916338115753,0.00019979589428431582,0.1
