xmsd,xstd,xdmsd,xdstd,ymsd,ystd,zmsd,zstd,t
0.000749515841955635,0.00030844204088815476,0.0007353019656766739,0.0002992215531674558,0.0007388559360540919,0.0003121512413475906,0.0005866577478148392,0.000257753816810673,0.0001
0.001525011634324693,0.0008361041761090926,0.0014694621090053047,0.0007845441347652942,0.0014827131347605932,0.0007965299159800018,0.00107831796284891,0.0005764617312098825,0.0002
0.002329532439092037,0.0016264856456565202,0.002205751085873729,0.001477573531933419,0.0022302641166696215,0.0015017509043094227,0.0014759946842872345,0.0008824463360107197,0.00030000000000000003
0.0031593502410321595,0.0025639046229679594,0.0029371973863561987,0.0022974382874720247,0.002988808902025296,0.002364211657122789,0.001780124756230245,0.0012152804584974273,0.0004
0.003991266920114549,0.003253622342093034,0.003662860725444725,0.0029236577025444055,0.003753052253465442,0.003075162587389671,0.0022113472057671123,0.0015264422882092117,0.0005
0.004816753591926861,0.003939568181435106,0.004346643364849509,0.0034358196800763955,0.00448237083859402,0.0036657456193487066,0.0026529524001837777,0.0018173285245872057,0.0006000000000000001
0.0056947040347537,0.004773662028321462,0.005071937728825013,0.004030002129478728,0.005228434978475732,0.0042850658833024045,0.0030667223808881175,0.002125891488810961,0.0007
0.006586519901090721,0.005401815588521369,0.005769967516326854,0.004509719522716734,0.005988899595987619,0.005046177688626317,0.0034504254456938664,0.0024208106758954657,0.0008
0.007507497666332725,0.0062727712787190755,0.006500893578675367,0.005182057412644149,0.006771348308824328,0.005743416660706087,0.003834397706816356,0.0026335327775562157,0.0009000000000000001
0.00838731669271048,0.007051574051394289,0.007173046563514799,0.00578912395621234,0.007481504717596815,0.006413734323124032,0.004216542256709054,0.002843262742127422,0.001
0.017962263022764973,0.015208682852933237,0.013912657927708492,0.011565631381438271,0.014303407522937668,0.012307675768091686,0.007629956155311632,0.005280817703690311,0.002
0.029393296398665055,0.02597508046167653,0.020760809477533906,0.01765421728550434,0.021294828790552063,0.018641932398625386,0.010637780015280157,0.007275240290116904,0.003
0.04177506221661345,0.037671259189423975,0.027510762978264578,0.023520503301507498,0.027502514811737336,0.024410771407661718,0.012707123092678838,0.008557919196566987,0.004
0.05576151506254618,0.053091519805431565,0.03481674770785586,0.031188835137433063,0.03415755626049591,0.031308277781621534,0.014309049719739736,0.009313170035070662,0.005
0.07018315310473866,0.06810638749347228,0.04174892844997766,0.03728356314296054,0.040816090257432144,0.03976284896294558,0.01568345979617995,0.010030363192585408,0.006
0.08462264776377705,0.08176154893490624,0.04818364821326729,0.04379072810807775,0.048296563845631614,0.049346215614029826,0.016370859858816905,0.010353185114771842,0.007
0.10453895945851692,0.10367995885429729,0.056496911810045854,0.05344632048227486,0.05521587218668358,0.05817653222848879,0.016911730486044933,0.01033399787704543,0.008
0.1227243890001891,0.12407241717705206,0.06416357326051299,0.06312207688173528,0.061845432494066994,0.06133442089307887,0.01741808347080281,0.010303131303308472,0.009000000000000001
0.14279764399283,0.1444137355885646,0.0710323823919803,0.0720142682640984,0.068322979336869,0.06921290428537914,0.017445826319708344,0.010291253639201288,0.01
0.39371335637819826,0.3950743968392924,0.14367819649912345,0.18168690525745282,0.14777638572294172,0.1683333535355104,0.017332912913582205,0.010318721179111137,0.02
0.6905258698413644,0.6204609801961348,0.22736615467100887,0.27425836148050126,0.23619056109129669,0.297017512897804,0.01776285282550404,0.010221962320462769,0.030000000000000002
1.0640799494332953,0.9388219529039346,0.27949824474357726,0.3205431095686231,0.2856997096786523,0.40971201264430207,0.017021930729037127,0.009250566990172836,0.04
1.5775913626577747,1.2852958671829768,0.3395175292684827,0.429910881155916,0.3259218142663449,0.44493047733915525,0.01819852110444676,0.009576468270574064,0.05
2.2773698536534885,1.8604605387643494,0.403271837700025,0.4998296705601398,0.3551854761055717,0.48119165007565934,0.016601148958783285,0.009446963078642245,0.060000000000000005
3.355798890142054,2.9637706015396175,0.5895406231125528,0.6895379592951321,0.39983882985760677,0.4097965757713169,0.01945722103449995,0.009069124134545524,0.07
3.855002168331089,2.971153504601605,0.5511665808057622,0.5578198514002757,0.5719458605600172,0.6011886394688559,0.01711321566688766,0.010425771566461546,0.08
5.251658570351771,4.017134122477602,0.8073345499366532,0.7775746378624695,0.6494808523407065,0.5409525887874836,0.018004068979801235,0.00886131834093917,0.09000000000000001
6.788636083321009,3.9185009766278394,0.6250760654288064,0.9016310685072805,0.6677151957010202,0.6118769953228432,0.013064154813051012,0.006965465256481071,0.1
